text,category,macro
"We compare the three main types of high-order one-step initial value solvers:
extrapolation, spectral deferred correction, and embedded Runge--Kutta pairs.
We consider orders four through twelve, including both serial and parallel
implementations. We cast extrapolation and deferred correction methods as
fixed-order Runge--Kutta methods, providing a natural framework for the
comparison. The stability and accuracy properties of the methods are analyzed
by theoretical measures, and these are compared with the results of numerical
tests. In serial, the 8th-order pair of Prince and Dormand (DOP8) is most
efficient. But other high order methods can be more efficient than DOP8 when
implemented in parallel. This is demonstrated by comparing a parallelized
version of the well-known ODEX code with the (serial) DOP853 code. For an
$N$-body problem with $N=400$, the experimental extrapolation code is as fast
as the tuned Runge--Kutta pair at loose tolerances, and is up to two times as
fast at tight tolerances.",math.NA,math
"We highlight a fundamental ill-posedness issue for nonlinear stochastic wave
equations driven by a fractional noise. Namely, if the noise becomes too rough
(i.e., the sum of its Hurst indexes becomes too small), then there is
essentially no hope to provide an interpretation of the model, whether directly
or through a Wick-type renormalization procedure. This phenomenon can be
compared with the situation of a general SDE driven by a two-dimensional
fractional noise of index $H\leq \frac{1}{4}$. Our results clarify and extend
previous similar properties exhibited in [3] or in [14].",math.PR,math
"This paper is devoted to the study of the family of morphisms of vector
bundle, defined by the systems equivalence to linear differential equations. It
is proved, that the specified families of the morphisms of vector bundle is not
saturated.",math.CA math.DS,math
"We compare two cohomological Hall algebras (CoHA). The first one is the
preprojective CoHA introduced by the authors in arXiv:1407.7994 associated to
each quiver Q, and each algebraic oriented cohomology theory A. It is defined
as the A-homology of the moduli of representations of the preprojective algebra
of Q, generalizing the K-theoretic Hall algebra of commuting varieties of
Schiffmann-Vasserot. The other one is the critical CoHA defined by
Kontsevich-Soibelman associated to each quiver with potentials. It is defined
using the equivariant cohomology with compact support with coefficients in the
sheaf of vanishing cycles. In the present paper, we show that the critical
CoHA, for the quiver with potential of Ginzburg, is isomorphic to the
preprojective CoHA as algebras. As applications, we obtain an algebra
homomorphism from the positive part of the Yangian to the critical CoHA.",math.RT math.AT,math
"Modular data are commonly studied in mathematics and physics. A modular datum
defines a finite-dimensional representation of the modular group
$SL_2(\mathbb{Z})$. In this paper, we show that there is a one-to-one
correspondence between Fourier matrices associated to modular data and
self-dual $C$-algebras that satisfy a certain condition. Also, we prove that a
homogenous $C$-algebra arising from a Fourier matrix has all the degrees equal
to $1$.",math.RA,math
"We study certain obstacle type problems involving standard and nonlocal
minimal surfaces. We obtain optimal regularity of the solution and a
characterization of the free boundary.",math.AP,math
"We prove the pathwise well-posedness of stochastic porous media and fast
diffusion equations driven by nonlinear, conservative noise. As a consequence,
the generation of a random dynamical system is obtained. This extends results
of the second author and Souganidis, who considered analogous spatially
homogeneous and first-order equations, and earlier works of Lions, Perthame,
and Souganidis.",math.AP math.PR,math
"We derive a curvature-variation formula for a path of left-invariant metrics
on a compact Lie group, beginning at a bi-invariant metric. We prove rigidity
theorems for paths which remain nonnegatively curved, and we make progress
towards a classification of the left-invariant metrics with nonnegative
curvature on SO(4).",math.DG math.MG,math
"We prove that any compactified universal Jacobian over any stack of stable
maps, defined using torsion-free sheaves which are Gieseker semistable with
respect to a relatively ample invertible sheaf over the universal curve, admits
a projective good moduli space which can be constructed using GIT, and that the
same is true for analogues parametrising semistable sheaves of higher rank. We
also prove that for different choices of invertible sheaves, the corresponding
good moduli spaces are related by a finite number of ""Thaddeus flips"". As a
special case of our methods, we provide a new GIT construction of the universal
Picard variety of Caporaso and Pandharipande.",math.AG,math
"We show that every commutative idempotent monoid (a.k.a lattice) is the
endomorphism monoid of a subcubic graph. This solves a problem of Babai and
Pultr [J. Comb.~Theory, Ser.~B, 1980] and the degree bound is best-possible. On
the other hand, we show that no class excluding a minor can have all
commutative idempotent monoids among its endomorphism monoids. As a by-product
we prove that monoids can be represented by graphs of bounded expansion
(reproving a result of Ne\v{s}et\v{r}il and Ossona de Mendez) and
$k$-cancellative monoids can be represented by graphs of bounded degree.
Finally, we show that not all completely regular monoids can be represented by
graphs excluding topological minor (strengthening a result of Babai and Pultr).",math.CO,math
"Consider a quasi-periodic Schr\""odinger operator $H_{\alpha,\theta}$ with
analytic potential and irrational frequency $\alpha$. Given any rational
approximating $\alpha$, let $S_+$ and $S_-$ denote the union, respectively, the
intersection of the spectra taken over $\theta$. We show that up to sets of
zero Lebesgue measure, the absolutely continuous spectrum can be obtained
asymptotically from $S_-$ of the periodic operators associated with the
continued fraction expansion of $\alpha$. This proves a conjecture of Y. Last
in the analytic case. Similarly, from the asymptotics of $S_+$, one recovers
the spectrum of $H_{\alpha,\theta}.$",math-ph math.MP,math
"We describe some new univariate spline quasi-interpolants on uniform
partitions of bounded intervals. Then we give some applications to numerical
analysis: integration, differentiation and approximation of zeros.",math.NA,math
"In this short note, we prove a uniqueness result for small entropy
self-expanders asymptotic to a fixed cone. This is a direct consequence of the
mountain-pass theorem and the integer degree argument proved by J. Bernstein
and L. Wang.",math.DG,math
"This work is motivated by the papers [EG85] and [Ngu15] in which the
following two problems are solved. Let $\mathcal{O}$ is a finitely generated
$\mathbb{Z}$-algebra that is an integrally closed domain of characteristic
zero, consider the following problems:
  (A) Fix $s$ that is integral over $\mathcal{O}$, describe all $t$ such that
$\mathcal{O}[s]=\mathcal{O}[t]$.
  (B) Fix $s$ and $t$ that are integral over $\mathcal{O}$, describe all pairs
$(m,n)\in\mathbb{N}^2$ such that $\mathcal{O}[s^m]=\mathcal{O}[t^n]$.
  In this paper, we solve these problems and provide a uniform bound for a
certain ""discriminant form equation"" that is closely related to Problem (A)
when $\mathcal{O}$ has characteristic $p>0$. While our general strategy roughly
follows [EG85] and [Ngu15], many new delicate issues arise due to the presence
of the Frobenius automorphisms $x\mapsto x^p$. Recent advances in unit
equations over fields of positive characteristic together with classical
results in characteristic zero play an important role in this paper.",math.NT,math
