,Unnamed: 0,text
6158,6224,"Answer the following question.

The slowing that occurs with advanced age appears to be centered in
A) The sense organs themselves
B) The brain
C) The muscle fibers
D) The peripheral nervous system"
6159,6225,"Answer the following question.

One possible reason that time seems to pass more rapidly for older adults is that
A) Their memories are poor so they forget to check the time
B) They have fewer novel experiences
C) They pay less attention to important events in life
D) Their lives are full of events which they don't recall at a later time"
6160,6226,"Answer the following question.

If we found that adult age was significantly and positively correlated with consumption of herbal teas, we could conclude that
A) Drinking herbal teas makes one grow older more slowly
B) Becoming older causes one to begin or increase consumption of herbal teas
C) Older adults drink less herbal tea than do younger adults
D) Older adults drink more herbal tea than do younger adults"
6161,6227,"Answer the following question.

The initials ADL stand for
A) Activities of Daily Living
B) American Disease Legion
C) Always Delay Learning
D) Ancient Dependent Ladies"
6162,6228,"Answer the following question.

The dementia that results from a long-term deficiency of thiamine is one type of ____ dementia
A) Alzheimer's
B) Korsakoff's
C) Creutzfeldt-Jakob
D) Lewy body"
6163,6229,"Answer the following question.

The initial length of telomere stand for members of a species is
A) Always the same
B) Determined genetically
C) Dependent upon climate and time of year at birth
D) Determined by parent diet and exercise"
6164,6230,"Answer the following question.

The current record for longest lived human being is held by
A) Jeanne Calment
B) Maggie Kuhn
C) Maria Esther de Capovilla
D) M. Cherie Clark"
6165,6231,"Answer the following question.

Glaucoma refers to the condition in which
A) Fluid pressure in the eye is above normal
B) Inner and outer layers of the retina separate
C) The lens becomes cloudy and opaque
D) The central part of the retina no longer functions"
6166,6232,"Answer the following question.

Workers in which of the following jobs still have mandatory retirements once they reach a certain age?
A) Cab drivers
B) Fire fighters
C) Insurance regulators
D) Computer programmers"
6167,6233,"Answer the following question.

Validation therapy refers to treatments in which the person with dementia
A) Is carefully monitored day and night
B) Is treated like a fellow human being
C) Is left alone to die peacefully
D) Is given double or triple doses of medication"
6168,6234,"Answer the following question.

Surveys of bereaved individuals have found that one of the things that is reported as being most helpful is when others
A) Avoid any discussion of the deceased
B) Remain in close contact
C) Stay away and let the person grieve
D) Change the home environment for the bereaved"
6169,6235,"Answer the following question.

An example of a gain, rather than a loss, that occurs as we grow older is our gain in
A) Perspective
B) Quickness
C) Size of our social networks
D) Certainty"
6170,6236,"Answer the following question.

Which of the following appears to remain relatively stable over the adult years?
A) Sensory memories
B) Personal concerns
C) Marital strain
D) Job satisfaction"
6171,6237,"Answer the following question.

Which of the following is always the longest?
A) Life expectancy at birth (LEAB)
B) Life span
C) Life expectancy at a specified age (LEASA)
D) There is no way of knowing"
6172,6238,"Answer the following question.

Of the following, which is the more frequent stereotype of older adults?
A) Full of wisdom and knowledge
B) Healthy and independent
C) Confused and disoriented
D) Sleepy and lazy"
6173,6239,"Answer the following question.

One reason that older adults may have difficulty in retrieving memories is that
A) Long-term memory often discards older and unused memories
B) There are many more memories to search through to find the one that is sought
C) Older adults quit searching because they have more important things to do
D) Memory is less well organized as we grow older and finding a memory can be quite difficult"
6174,6240,"Answer the following question.

Even a small amount of sleep deprivation seems to
A) Increase weight
B) Improve sleep quality
C) Disrupt attention the next day
D) Increase irritability"
6175,6241,"Answer the following question.

NEAT may be one way in which some people are able to maintain a healthy BMI; NEAT refers to
A) Eating the right kinds of low calorie foods
B) Daily activities like walking, gesturing, and even fidgeting
C) Intense aerobic exercise practiced at least 3 times a week
D) Surgical removal of fatty tissue"
